时间,时间维度,南方电网,广东,广西,云南,海南,贵州,指标单位
2017-04-22,日,1118293.00000000,636173.00000000,62152.00000000,49425.00000000,30055.00000000,328932.00000000,MWh
2017-07-29,日,1214719.00000000,878753.00000000,62388.00000000,36551.00000000,37399.00000000,199628.00000000,MWh
2017-07-31,日,1289910.00000000,945616.00000000,66858.00000000,35801.00000000,46084.00000000,195551.00000000,MWh
2017-08-01,日,1264489.00000000,917031.00000000,67908.00000000,32242.00000000,50271.00000000,197037.00000000,MWh
2017-08-02,日,1198335.00000000,840105.00000000,67375.00000000,32440.00000000,49478.00000000,208937.00000000,MWh
2017-08-03,日,1153031.00000000,790436.00000000,66704.00000000,32221.00000000,46246.00000000,217424.00000000,MWh
2017-08-04,日,1149516.00000000,776839.00000000,67384.00000000,32304.00000000,43152.00000000,229837.00000000,MWh
2017-08-05,日,1182894.00000000,806841.00000000,69170.00000000,32133.00000000,42127.00000000,232623.00000000,MWh
2017-08-06,日,1139993.00000000,778262.00000000,69793.00000000,32164.00000000,41794.00000000,217980.00000000,MWh
2017-08-07,日,1329606.00000000,965615.00000000,72063.00000000,31750.00000000,43376.00000000,216802.00000000,MWh
