时间,时间维度,南方电网,广东,广西,云南,海南,贵州,天生桥及龙滩,指标单位
2023-06-27,日,1373735.00000000,117247.00000000,134578.00000000,999959.00000000,3223.00000000,95624.00000000,23104.00000000,MWh
2023-06-28,日,1357810.00000000,116247.00000000,149676.00000000,969359.00000000,3015.00000000,91626.00000000,27887.00000000,MWh
2023-06-29,日,1395806.00000000,116857.00000000,149377.00000000,992304.00000000,3615.00000000,100077.00000000,33576.00000000,MWh
2023-06-30,日,1417109.00000000,109369.00000000,144821.00000000,1010758.00000000,3477.00000000,116841.00000000,31843.00000000,MWh
2023-07-01,日,1316432.00000000,102206.00000000,149109.00000000,938367.00000000,2828.00000000,91081.00000000,32841.00000000,MWh
2023-07-02,日,1214706.00000000,101256.00000000,140873.00000000,848312.00000000,2613.00000000,92953.00000000,28699.00000000,MWh
2023-07-03,日,1272778.00000000,101643.00000000,125586.00000000,904770.00000000,1821.00000000,106378.00000000,32580.00000000,MWh
2023-07-04,日,1250430.00000000,106437.00000000,110997.00000000,871928.00000000,2285.00000000,125197.00000000,33586.00000000,MWh
2023-07-05,日,1225506.00000000,96666.00000000,104510.00000000,877214.00000000,2101.00000000,115811.00000000,29204.00000000,MWh
2023-07-06,日,1248138.00000000,90825.00000000,99068.00000000,898628.00000000,2136.00000000,128918.00000000,28563.00000000,MWh
2023-07-07,日,1374762.00000000,84179.00000000,95288.00000000,993328.00000000,2415.00000000,167895.00000000,31657.00000000,MWh
2023-07-08,日,1428255.00000000,78485.00000000,96481.00000000,1058150.00000000,2369.00000000,165312.00000000,27458.00000000,MWh
2023-07-09,日,1394285.00000000,73360.00000000,86301.00000000,1028822.00000000,2675.00000000,178329.00000000,24798.00000000,MWh
2023-07-10,日,1462265.00000000,69467.00000000,85970.00000000,1103340.00000000,2349.00000000,172305.00000000,28834.00000000,MWh
2023-07-11,日,1452280.00000000,64638.00000000,76381.00000000,1085219.00000000,2418.00000000,194667.00000000,28957.00000000,MWh
2023-07-12,日,1464289.00000000,62417.00000000,76394.00000000,1102641.00000000,2326.00000000,191537.00000000,28974.00000000,MWh
2023-07-13,日,1477375.00000000,61164.00000000,78389.00000000,1122066.00000000,2563.00000000,186321.00000000,26872.00000000,MWh
2023-07-14,日,1466203.00000000,58486.00000000,89659.00000000,1133812.00000000,2669.00000000,151034.00000000,30543.00000000,MWh
2023-07-15,日,1396525.00000000,59907.00000000,88989.00000000,1095993.00000000,3378.00000000,117388.00000000,30870.00000000,MWh
2023-07-16,日,1346014.00000000,67217.00000000,76976.00000000,1048502.00000000,2779.00000000,128543.00000000,21997.00000000,MWh
2023-07-17,日,1344278.00000000,88380.00000000,86716.00000000,1021565.00000000,3092.00000000,123476.00000000,21049.00000000,MWh
2023-07-18,日,1312311.00000000,107577.00000000,82736.00000000,1004366.00000000,3391.00000000,94577.00000000,19664.00000000,MWh
2023-07-19,日,1541808.00000000,117583.00000000,109272.00000000,1137009.00000000,3183.00000000,153227.00000000,21534.00000000,MWh
2023-07-20,日,1565208.00000000,102082.00000000,108493.00000000,1154905.00000000,3143.00000000,176159.00000000,20426.00000000,MWh
2023-07-21,日,1586835.00000000,100846.00000000,127623.00000000,1164145.00000000,3194.00000000,170229.00000000,20798.00000000,MWh
2023-07-22,日,1573087.00000000,90340.00000000,133908.00000000,1155294.00000000,3295.00000000,167934.00000000,22316.00000000,MWh
2023-07-23,日,1507896.00000000,89993.00000000,118633.00000000,1131209.00000000,3151.00000000,142411.00000000,22499.00000000,MWh
2023-07-24,日,1551746.00000000,79426.00000000,119914.00000000,1191837.00000000,3232.00000000,138907.00000000,18430.00000000,MWh
2023-07-25,日,1549849.00000000,77262.00000000,101830.00000000,1186959.00000000,2765.00000000,159415.00000000,21618.00000000,MWh
2023-07-26,日,1563538.00000000,80489.00000000,98063.00000000,1176173.00000000,2967.00000000,177144.00000000,28702.00000000,MWh
2023-07-27,日,1615132.00000000,84131.00000000,96676.00000000,1213519.00000000,3300.00000000,194307.00000000,23199.00000000,MWh
2023-07-28,日,1612362.00000000,79145.00000000,97830.00000000,1200448.00000000,3949.00000000,193552.00000000,37438.00000000,MWh
2023-07-29,日,1548401.00000000,67950.00000000,101761.00000000,1164779.00000000,3513.00000000,182228.00000000,28170.00000000,MWh
2023-07-30,日,1499621.00000000,69321.00000000,83070.00000000,1143523.00000000,3603.00000000,178911.00000000,21193.00000000,MWh
2023-07-31,日,1542358.00000000,75293.00000000,81604.00000000,1180476.00000000,3072.00000000,180624.00000000,21289.00000000,MWh
2023-08-01,日,1612542.00000000,82571.00000000,87347.00000000,1185995.00000000,2832.00000000,232384.00000000,21413.00000000,MWh
2023-08-02,日,1616109.00000000,89374.00000000,100964.00000000,1160832.00000000,3338.00000000,239986.00000000,21615.00000000,MWh
2023-08-03,日,1691515.00000000,80463.00000000,110747.00000000,1192086.00000000,3951.00000000,281960.00000000,22308.00000000,MWh
2023-08-04,日,1715798.00000000,73241.00000000,115782.00000000,1196210.00000000,4727.00000000,304341.00000000,21497.00000000,MWh
2023-08-05,日,1733314.00000000,68961.00000000,110156.00000000,1240584.00000000,4390.00000000,290325.00000000,18898.00000000,MWh
2023-08-06,日,1691091.00000000,65383.00000000,110025.00000000,1224570.00000000,4080.00000000,268100.00000000,18933.00000000,MWh
2023-08-07,日,1725673.00000000,59960.00000000,113981.00000000,1253122.00000000,3785.00000000,276003.00000000,18822.00000000,MWh
2023-08-08,日,1724248.00000000,59680.00000000,110707.00000000,1276759.00000000,3448.00000000,254862.00000000,18792.00000000,MWh
2023-08-09,日,1762491.00000000,59886.00000000,123168.00000000,1296965.00000000,3797.00000000,259535.00000000,19140.00000000,MWh
2023-08-10,日,1767065.00000000,66564.00000000,123235.00000000,1315332.00000000,3871.00000000,239582.00000000,18481.00000000,MWh
2023-08-11,日,1770708.00000000,79165.00000000,131762.00000000,1312280.00000000,3334.00000000,224716.00000000,19451.00000000,MWh
2023-08-12,日,1749111.00000000,78775.00000000,135502.00000000,1286584.00000000,3037.00000000,225099.00000000,20114.00000000,MWh
2023-08-13,日,1727519.00000000,74444.00000000,135839.00000000,1281887.00000000,3177.00000000,211784.00000000,20388.00000000,MWh
2023-08-14,日,1765848.00000000,75564.00000000,127431.00000000,1322084.00000000,3295.00000000,217637.00000000,19837.00000000,MWh
2023-08-15,日,1731927.00000000,81103.00000000,130870.00000000,1268396.00000000,3656.00000000,228004.00000000,19898.00000000,MWh
2023-08-16,日,1765188.00000000,74749.00000000,144691.00000000,1302267.00000000,3647.00000000,220157.00000000,19677.00000000,MWh
2023-08-17,日,1717825.00000000,74801.00000000,135452.00000000,1290713.00000000,4982.00000000,192030.00000000,19847.00000000,MWh
2023-08-18,日,1728262.00000000,75850.00000000,141531.00000000,1301692.00000000,4886.00000000,184265.00000000,20038.00000000,MWh
2023-08-19,日,1681429.00000000,77528.00000000,131634.00000000,1283856.00000000,4545.00000000,164198.00000000,19668.00000000,MWh
2023-08-20,日,1690748.00000000,79995.00000000,143981.00000000,1289978.00000000,5600.00000000,151653.00000000,19541.00000000,MWh
2023-08-21,日,1716044.00000000,82226.00000000,143523.00000000,1303056.00000000,6971.00000000,160113.00000000,20155.00000000,MWh
2023-08-22,日,1786891.00000000,74042.00000000,153327.00000000,1337721.00000000,7271.00000000,194416.00000000,20114.00000000,MWh
2023-08-23,日,1801893.00000000,74203.00000000,153041.00000000,1343873.00000000,5951.00000000,204700.00000000,20125.00000000,MWh
2023-08-24,日,1771094.00000000,81666.00000000,146499.00000000,1327327.00000000,5547.00000000,190723.00000000,19332.00000000,MWh
2023-08-25,日,1774021.00000000,94681.00000000,167009.00000000,1319273.00000000,4817.00000000,169472.00000000,18769.00000000,MWh
2023-08-26,日,1709089.00000000,98009.00000000,165917.00000000,1276299.00000000,4401.00000000,145804.00000000,18659.00000000,MWh
2023-08-27,日,1750567.00000000,92767.00000000,158809.00000000,1324623.00000000,5596.00000000,149849.00000000,18923.00000000,MWh
2023-08-28,日,1787300.00000000,94203.00000000,163727.00000000,1367991.00000000,5447.00000000,137246.00000000,18686.00000000,MWh
2023-08-29,日,1757680.00000000,102185.00000000,156013.00000000,1324131.00000000,4854.00000000,152330.00000000,18167.00000000,MWh
2023-08-30,日,1763165.00000000,102178.00000000,152396.00000000,1333576.00000000,5318.00000000,152140.00000000,17557.00000000,MWh
2023-08-31,日,1805783.00000000,99556.00000000,155843.00000000,1377881.00000000,4741.00000000,147759.00000000,20003.00000000,MWh
2023-09-01,日,1703184.00000000,101733.00000000,147025.00000000,1337942.00000000,4273.00000000,95037.00000000,17174.00000000,MWh
2023-09-02,日,1522332.00000000,96694.00000000,114398.00000000,1203334.00000000,5152.00000000,89427.00000000,13327.00000000,MWh
2023-09-03,日,1618089.00000000,95759.00000000,117438.00000000,1291606.00000000,5581.00000000,90285.00000000,17420.00000000,MWh
2023-09-04,日,1758417.00000000,98762.00000000,131222.00000000,1389130.00000000,4553.00000000,117993.00000000,16757.00000000,MWh
2023-09-05,日,1802267.00000000,105397.00000000,147744.00000000,1404575.00000000,3574.00000000,123370.00000000,17607.00000000,MWh
2023-09-06,日,1825940.00000000,107890.00000000,164049.00000000,1393717.00000000,3597.00000000,127501.00000000,29186.00000000,MWh
2023-09-07,日,1868728.00000000,119521.00000000,154398.00000000,1412175.00000000,3476.00000000,150591.00000000,28567.00000000,MWh
2023-09-08,日,1823294.00000000,115814.00000000,136813.00000000,1394877.00000000,4558.00000000,144346.00000000,26886.00000000,MWh
2023-09-09,日,1775818.00000000,110907.00000000,110787.00000000,1379161.00000000,4035.00000000,149272.00000000,21656.00000000,MWh
2023-09-10,日,1791494.00000000,118812.00000000,105273.00000000,1383571.00000000,3488.00000000,158749.00000000,21601.00000000,MWh
2023-09-11,日,1784484.00000000,120870.00000000,108501.00000000,1372858.00000000,3795.00000000,158168.00000000,20292.00000000,MWh
2023-09-12,日,1729448.00000000,119689.00000000,113408.00000000,1354248.00000000,3676.00000000,116794.00000000,21633.00000000,MWh
2023-09-13,日,1701562.00000000,119899.00000000,108393.00000000,1332559.00000000,4359.00000000,116500.00000000,19852.00000000,MWh
2023-09-14,日,1774563.00000000,133357.00000000,128301.00000000,1365148.00000000,4821.00000000,124784.00000000,18152.00000000,MWh
2023-09-15,日,1807113.00000000,148964.00000000,142917.00000000,1364578.00000000,4934.00000000,127321.00000000,18399.00000000,MWh
2023-09-16,日,1775833.00000000,148279.00000000,130755.00000000,1358256.00000000,4053.00000000,115473.00000000,19017.00000000,MWh
2023-09-17,日,1747400.00000000,149802.00000000,132521.00000000,1333193.00000000,4857.00000000,108453.00000000,18574.00000000,MWh
2023-09-18,日,1754752.00000000,142814.00000000,117368.00000000,1362713.00000000,4425.00000000,106267.00000000,21165.00000000,MWh
2023-09-19,日,1721722.00000000,135364.00000000,113678.00000000,1339137.00000000,4154.00000000,109663.00000000,19726.00000000,MWh
2023-09-20,日,1736106.00000000,125936.00000000,105430.00000000,1340060.00000000,4092.00000000,141273.00000000,19315.00000000,MWh
2023-09-21,日,1728297.00000000,117694.00000000,102073.00000000,1336477.00000000,6903.00000000,145041.00000000,20109.00000000,MWh
2023-09-22,日,1647329.00000000,119674.00000000,91713.00000000,1312629.00000000,4181.00000000,99715.00000000,19417.00000000,MWh
2023-09-23,日,1560767.00000000,113180.00000000,95749.00000000,1233520.00000000,3980.00000000,95151.00000000,19187.00000000,MWh
2023-09-24,日,1525952.00000000,109792.00000000,92968.00000000,1207558.00000000,3728.00000000,102036.00000000,9870.00000000,MWh
2023-09-25,日,1568864.00000000,106672.00000000,95763.00000000,1227949.00000000,6879.00000000,111830.00000000,19771.00000000,MWh
2023-09-26,日,1577336.00000000,99762.00000000,93004.00000000,1228980.00000000,7868.00000000,128418.00000000,19304.00000000,MWh
2023-09-27,日,1563017.00000000,96536.00000000,88060.00000000,1232870.00000000,8192.00000000,117910.00000000,19449.00000000,MWh
2023-09-28,日,1576100.00000000,95149.00000000,89182.00000000,1248801.00000000,7352.00000000,116432.00000000,19184.00000000,MWh
2023-09-29,日,1456720.00000000,87248.00000000,96563.00000000,1142671.00000000,7085.00000000,103897.00000000,19256.00000000,MWh
2023-09-30,日,1395030.00000000,83913.00000000,102751.00000000,1092016.00000000,7247.00000000,91360.00000000,17743.00000000,MWh
2023-10-01,日,1255741.00000000,85319.00000000,105877.00000000,966191.00000000,6635.00000000,73680.00000000,18039.00000000,MWh
2023-10-02,日,1231809.00000000,88947.00000000,99881.00000000,936118.00000000,6702.00000000,82371.00000000,17790.00000000,MWh
2023-10-03,日,1312887.00000000,91059.00000000,87845.00000000,1015622.00000000,7197.00000000,92981.00000000,18183.00000000,MWh
2023-10-04,日,1364684.00000000,93865.00000000,98473.00000000,1035791.00000000,6552.00000000,98796.00000000,31207.00000000,MWh
2023-10-05,日,1363273.00000000,93076.00000000,81739.00000000,1035588.00000000,6629.00000000,124382.00000000,21859.00000000,MWh
2023-10-06,日,1363658.00000000,88252.00000000,74672.00000000,1042493.00000000,6875.00000000,128660.00000000,22706.00000000,MWh
2023-10-07,日,1351633.00000000,82892.00000000,77075.00000000,1045461.00000000,6634.00000000,127759.00000000,11812.00000000,MWh
2023-10-08,日,1395831.00000000,80740.00000000,78983.00000000,1082244.00000000,5435.00000000,126210.00000000,22219.00000000,MWh
2023-10-09,日,1380752.00000000,80091.00000000,70334.00000000,1089587.00000000,4909.00000000,118200.00000000,17631.00000000,MWh
2023-10-10,日,1366315.00000000,81041.00000000,68541.00000000,1070147.00000000,5776.00000000,123174.00000000,17636.00000000,MWh
2023-10-11,日,1355503.00000000,78774.00000000,67011.00000000,1067624.00000000,4681.00000000,117294.00000000,20119.00000000,MWh
2023-10-12,日,1387973.00000000,72854.00000000,78256.00000000,1082683.00000000,4564.00000000,126381.00000000,23235.00000000,MWh
2023-10-13,日,1398441.00000000,68182.00000000,73296.00000000,1095511.00000000,4632.00000000,127302.00000000,29518.00000000,MWh
2023-10-14,日,1333322.00000000,64852.00000000,68411.00000000,1061528.00000000,4420.00000000,106860.00000000,27251.00000000,MWh
2023-10-15,日,1330147.00000000,65567.00000000,75727.00000000,1062060.00000000,4855.00000000,95411.00000000,26527.00000000,MWh
2023-10-16,日,1312842.00000000,64225.00000000,83382.00000000,1051443.00000000,4912.00000000,82670.00000000,26210.00000000,MWh
2023-10-17,日,1279920.00000000,62161.00000000,78554.00000000,1030936.00000000,5296.00000000,79060.00000000,23913.00000000,MWh
2023-10-18,日,1244318.00000000,62706.00000000,79239.00000000,998804.00000000,6850.00000000,72105.00000000,24614.00000000,MWh
2023-10-19,日,1287390.00000000,72552.00000000,75154.00000000,1002686.00000000,9098.00000000,102695.00000000,25205.00000000,MWh
2023-10-20,日,1240426.00000000,74840.00000000,65468.00000000,975520.00000000,8391.00000000,92208.00000000,23999.00000000,MWh
2023-10-21,日,1245389.00000000,75409.00000000,77722.00000000,947586.00000000,8302.00000000,113147.00000000,23223.00000000,MWh
2023-10-22,日,1180497.00000000,74948.00000000,75012.00000000,884630.00000000,9854.00000000,112885.00000000,23168.00000000,MWh
2023-10-23,日,1236188.00000000,70903.00000000,66712.00000000,955170.00000000,10693.00000000,107879.00000000,24831.00000000,MWh
2023-10-24,日,1309380.00000000,63303.00000000,71525.00000000,1015385.00000000,12538.00000000,120833.00000000,25796.00000000,MWh
2023-10-31,日,1104371.00000000,56355.00000000,57711.00000000,844458.00000000,9068.00000000,112811.00000000,23968.00000000,MWh
2023-11-09,日,869629.00000000,54543.00000000,55604.00000000,641094.00000000,9299.00000000,76044.00000000,33045.00000000,MWh
2023-11-10,日,883599.00000000,62232.00000000,66433.00000000,628692.00000000,8685.00000000,81059.00000000,36498.00000000,MWh
2023-11-11,日,865779.00000000,64033.00000000,65788.00000000,609767.00000000,7052.00000000,86441.00000000,32698.00000000,MWh
2023-11-12,日,895387.00000000,57220.00000000,61237.00000000,637103.00000000,7111.00000000,112330.00000000,20386.00000000,MWh
2023-11-13,日,950852.00000000,54863.00000000,57484.00000000,685905.00000000,9493.00000000,122899.00000000,20208.00000000,MWh
2023-11-15,日,843230.00000000,49567.00000000,71716.00000000,573162.00000000,8180.00000000,112249.00000000,28356.00000000,MWh
2023-11-16,日,923828.00000000,50767.00000000,81194.00000000,675461.00000000,7301.00000000,88237.00000000,20868.00000000,MWh
2023-11-17,日,969239.00000000,46504.00000000,59849.00000000,749636.00000000,6992.00000000,79840.00000000,26418.00000000,MWh
