时间,时间维度,南方电网,广东,广西,云南,海南,贵州,广州,深圳,指标单位
2019-07-03,日,3459738.00000000,2124581.00000000,433107.00000000,434831.00000000,83685.00000000,332800.00000000,329037.00000000,313213.00000000,MWh
2019-07-04,日,3463300.00000000,2131700.00000000,424344.00000000,434460.00000000,91268.00000000,333134.00000000,329918.00000000,319386.00000000,MWh
2019-07-05,日,3491909.00000000,2170563.00000000,428130.00000000,420912.00000000,96246.00000000,327979.00000000,337765.00000000,323249.00000000,MWh
2019-07-06,日,3483785.00000000,2168099.00000000,424730.00000000,416707.00000000,99399.00000000,326701.00000000,334720.00000000,321068.00000000,MWh
2019-07-07,日,3346817.00000000,2053046.00000000,415681.00000000,408783.00000000,102461.00000000,320426.00000000,321474.00000000,286276.00000000,MWh
2019-07-08,日,3568862.00000000,2249378.00000000,435355.00000000,414733.00000000,106222.00000000,314123.00000000,352249.00000000,336550.00000000,MWh
2019-07-09,日,3563648.00000000,2273872.00000000,401546.00000000,410632.00000000,107072.00000000,318099.00000000,357012.00000000,344235.00000000,MWh
2019-07-10,日,3348481.00000000,2086271.00000000,377307.00000000,407182.00000000,103494.00000000,324708.00000000,314902.00000000,323181.00000000,MWh
2019-07-11,日,3292238.00000000,2048973.00000000,375772.00000000,397501.00000000,104359.00000000,316895.00000000,307922.00000000,323504.00000000,MWh
2019-07-12,日,3374945.00000000,2111415.00000000,392715.00000000,401259.00000000,104047.00000000,313075.00000000,316108.00000000,334012.00000000,MWh
2019-07-13,日,3388644.00000000,2108893.00000000,398199.00000000,404200.00000000,99365.00000000,314407.00000000,316652.00000000,315802.00000000,MWh
2019-07-14,日,3218750.00000000,1973016.00000000,371888.00000000,401416.00000000,97472.00000000,318478.00000000,304522.00000000,282907.00000000,MWh
2019-07-15,日,3467992.00000000,2195280.00000000,385432.00000000,403306.00000000,108158.00000000,321898.00000000,338869.00000000,331317.00000000,MWh
2019-07-16,日,3606879.00000000,2298428.00000000,411108.00000000,406933.00000000,102566.00000000,320229.00000000,356055.00000000,342424.00000000,MWh
2019-07-17,日,3746756.00000000,2397512.00000000,435724.00000000,414834.00000000,96219.00000000,327949.00000000,374054.00000000,356684.00000000,MWh
2019-07-18,日,3826981.00000000,2446696.00000000,456716.00000000,420767.00000000,96310.00000000,331261.00000000,390634.00000000,366590.00000000,MWh
2019-07-19,日,3753400.00000000,2369866.00000000,453903.00000000,422306.00000000,101555.00000000,335234.00000000,368792.00000000,344790.00000000,MWh
2019-07-20,日,3525925.00000000,2185837.00000000,424853.00000000,417111.00000000,104687.00000000,326241.00000000,331265.00000000,309858.00000000,MWh
2019-07-21,日,3256061.00000000,1937777.00000000,417227.00000000,412496.00000000,104782.00000000,324004.00000000,297484.00000000,264849.00000000,MWh
2019-07-22,日,3415633.00000000,2088822.00000000,417983.00000000,415677.00000000,101621.00000000,333842.00000000,317639.00000000,305249.00000000,MWh
2019-07-23,日,3428485.00000000,2117543.00000000,409751.00000000,415961.00000000,87596.00000000,331945.00000000,314253.00000000,318813.00000000,MWh
2019-07-24,日,3494491.00000000,2174115.00000000,421097.00000000,409037.00000000,90670.00000000,336109.00000000,319625.00000000,330226.00000000,MWh
2019-07-25,日,3564131.00000000,2235560.00000000,432307.00000000,403801.00000000,92801.00000000,336541.00000000,333936.00000000,336451.00000000,MWh
2019-07-26,日,3625860.00000000,2290575.00000000,440496.00000000,398096.00000000,95528.00000000,335323.00000000,350423.00000000,341233.00000000,MWh
2019-07-27,日,3571186.00000000,2220111.00000000,446732.00000000,402298.00000000,93932.00000000,339851.00000000,343402.00000000,326255.00000000,MWh
2019-07-28,日,3415431.00000000,2060581.00000000,453580.00000000,404201.00000000,94840.00000000,339518.00000000,320276.00000000,282084.00000000,MWh
2019-07-29,日,3556424.00000000,2167299.00000000,462320.00000000,416261.00000000,96190.00000000,349425.00000000,334302.00000000,315165.00000000,MWh
2019-07-30,日,3507126.00000000,2147779.00000000,450919.00000000,409322.00000000,86767.00000000,344225.00000000,327763.00000000,318932.00000000,MWh
2019-07-31,日,3334522.00000000,2014909.00000000,438822.00000000,402416.00000000,84948.00000000,336801.00000000,307512.00000000,291494.00000000,MWh
2019-08-01,日,3111325.00000000,1851843.00000000,406787.00000000,402030.00000000,71144.00000000,335134.00000000,274233.00000000,275144.00000000,MWh
2019-08-02,日,3133160.00000000,1885166.00000000,384074.00000000,408514.00000000,73847.00000000,332464.00000000,278715.00000000,284013.00000000,MWh
2019-08-03,日,3113163.00000000,1859724.00000000,379165.00000000,414487.00000000,77461.00000000,333601.00000000,273042.00000000,266087.00000000,MWh
2019-08-04,日,3036187.00000000,1778790.00000000,392764.00000000,407147.00000000,75281.00000000,332613.00000000,267242.00000000,242612.00000000,MWh
2019-08-05,日,3430498.00000000,2117611.00000000,423268.00000000,415619.00000000,80874.00000000,337195.00000000,327329.00000000,309197.00000000,MWh
2019-08-06,日,3599399.00000000,2240151.00000000,445913.00000000,417750.00000000,84480.00000000,345974.00000000,344216.00000000,323967.00000000,MWh
2019-08-07,日,3622473.00000000,2241342.00000000,465757.00000000,420816.00000000,89243.00000000,338744.00000000,342367.00000000,326928.00000000,MWh
2019-08-08,日,3689934.00000000,2315972.00000000,458781.00000000,420221.00000000,88796.00000000,339026.00000000,357574.00000000,341687.00000000,MWh
2019-08-09,日,3806221.00000000,2421746.00000000,457217.00000000,423122.00000000,89870.00000000,343299.00000000,381053.00000000,357864.00000000,MWh
2019-08-10,日,3804164.00000000,2417782.00000000,463426.00000000,418817.00000000,98060.00000000,340239.00000000,374682.00000000,353122.00000000,MWh
2019-08-11,日,3580888.00000000,2201196.00000000,460197.00000000,421045.00000000,102168.00000000,337090.00000000,344826.00000000,310481.00000000,MWh
2019-08-12,日,3754002.00000000,2337396.00000000,474759.00000000,432200.00000000,107560.00000000,342990.00000000,365680.00000000,349074.00000000,MWh
2019-08-13,日,3808164.00000000,2370953.00000000,485352.00000000,435369.00000000,106773.00000000,346068.00000000,358880.00000000,361600.00000000,MWh
2019-08-14,日,3780613.00000000,2359369.00000000,466102.00000000,436293.00000000,100702.00000000,349939.00000000,363259.00000000,359130.00000000,MWh
2019-08-15,日,3697055.00000000,2273525.00000000,471227.00000000,427812.00000000,101294.00000000,354793.00000000,346535.00000000,349720.00000000,MWh
2019-08-16,日,3642633.00000000,2234100.00000000,460953.00000000,430137.00000000,97133.00000000,354330.00000000,338536.00000000,343946.00000000,MWh
2019-08-17,日,3463857.00000000,2081382.00000000,437640.00000000,432202.00000000,92420.00000000,356172.00000000,308036.00000000,306417.00000000,MWh
2019-08-18,日,3296800.00000000,1910144.00000000,437389.00000000,434530.00000000,93836.00000000,363466.00000000,284095.00000000,265670.00000000,MWh
2019-08-19,日,3616734.00000000,2174332.00000000,468518.00000000,446544.00000000,99877.00000000,375062.00000000,322995.00000000,309589.00000000,MWh
2019-08-20,日,3649440.00000000,2195197.00000000,479714.00000000,445656.00000000,93398.00000000,380884.00000000,339373.00000000,323475.00000000,MWh
2019-08-21,日,3683160.00000000,2230981.00000000,482582.00000000,443783.00000000,91590.00000000,378582.00000000,346425.00000000,322253.00000000,MWh
2019-08-22,日,3720410.00000000,2283047.00000000,467056.00000000,448762.00000000,84656.00000000,383018.00000000,356576.00000000,330132.00000000,MWh
2019-08-23,日,3685963.00000000,2284222.00000000,462743.00000000,437124.00000000,85259.00000000,362916.00000000,351130.00000000,331637.00000000,MWh
2019-08-24,日,3708285.00000000,2296414.00000000,472574.00000000,438042.00000000,87259.00000000,362582.00000000,349312.00000000,329994.00000000,MWh
2019-08-25,日,3441428.00000000,2040534.00000000,480899.00000000,434555.00000000,89308.00000000,356840.00000000,320469.00000000,274565.00000000,MWh
2019-08-26,日,3426549.00000000,2031568.00000000,451053.00000000,445985.00000000,93281.00000000,361110.00000000,306209.00000000,288589.00000000,MWh
2019-08-27,日,3518686.00000000,2150058.00000000,429427.00000000,444619.00000000,92567.00000000,356820.00000000,325651.00000000,309376.00000000,MWh
2019-08-28,日,3677420.00000000,2273928.00000000,457847.00000000,439456.00000000,95046.00000000,362934.00000000,352042.00000000,332939.00000000,MWh
2019-08-29,日,3704003.00000000,2303552.00000000,473729.00000000,443538.00000000,88926.00000000,346356.00000000,360810.00000000,334846.00000000,MWh
2019-08-30,日,3537382.00000000,2175054.00000000,453022.00000000,443166.00000000,85674.00000000,350578.00000000,335980.00000000,314698.00000000,MWh
2019-08-31,日,3311711.00000000,1993058.00000000,415435.00000000,434765.00000000,83087.00000000,342175.00000000,302716.00000000,286520.00000000,MWh
2019-09-01,日,3053316.00000000,1775409.00000000,396325.00000000,430004.00000000,78701.00000000,339260.00000000,274484.00000000,250625.00000000,MWh
2019-09-02,日,3234549.00000000,1928915.00000000,404196.00000000,440086.00000000,78608.00000000,345218.00000000,292973.00000000,278792.00000000,MWh
2019-09-03,日,3308718.00000000,1994454.00000000,416945.00000000,440822.00000000,77147.00000000,344517.00000000,298914.00000000,297265.00000000,MWh
2019-09-04,日,3341741.00000000,2006828.00000000,432689.00000000,440921.00000000,74332.00000000,347007.00000000,303247.00000000,293309.00000000,MWh
2019-09-05,日,3416013.00000000,2052803.00000000,447781.00000000,441362.00000000,78003.00000000,353039.00000000,313043.00000000,298459.00000000,MWh
2019-09-06,日,3509802.00000000,2128040.00000000,462086.00000000,437626.00000000,80459.00000000,357978.00000000,328845.00000000,311434.00000000,MWh
2019-09-07,日,3608461.00000000,2201568.00000000,480201.00000000,437662.00000000,82249.00000000,358094.00000000,338795.00000000,314355.00000000,MWh
2019-09-08,日,3578901.00000000,2170246.00000000,481909.00000000,438749.00000000,87311.00000000,352236.00000000,338741.00000000,307240.00000000,MWh
2019-09-09,日,3691054.00000000,2279104.00000000,475000.00000000,434587.00000000,93904.00000000,353189.00000000,357854.00000000,337715.00000000,MWh
2019-09-10,日,3689864.00000000,2327217.00000000,437170.00000000,425833.00000000,93174.00000000,350487.00000000,363079.00000000,340669.00000000,MWh
2019-09-11,日,3666418.00000000,2319638.00000000,429768.00000000,420059.00000000,86966.00000000,354057.00000000,364772.00000000,341633.00000000,MWh
2019-09-12,日,3605758.00000000,2262508.00000000,436835.00000000,413349.00000000,86275.00000000,348773.00000000,355190.00000000,334998.00000000,MWh
2019-09-13,日,3045456.00000000,1798052.00000000,410888.00000000,389744.00000000,82498.00000000,330263.00000000,296934.00000000,255681.00000000,MWh
2019-09-14,日,3192336.00000000,1890180.00000000,435219.00000000,401656.00000000,86926.00000000,334822.00000000,302118.00000000,262694.00000000,MWh
2019-09-15,日,3357580.00000000,2026989.00000000,440641.00000000,416102.00000000,89872.00000000,337800.00000000,311180.00000000,279857.00000000,MWh
2019-09-16,日,3550750.00000000,2208638.00000000,475622.00000000,433926.00000000,97287.00000000,350887.00000000,339737.00000000,319646.00000000,MWh
2019-09-17,日,3572013.00000000,2196276.00000000,455460.00000000,425290.00000000,93169.00000000,345795.00000000,336214.00000000,322513.00000000,MWh
2019-09-18,日,3574330.00000000,2202581.00000000,447713.00000000,431592.00000000,90618.00000000,344152.00000000,338675.00000000,321240.00000000,MWh
2019-09-19,日,3521413.00000000,2163180.00000000,444337.00000000,430215.00000000,87343.00000000,349908.00000000,329791.00000000,315509.00000000,MWh
2019-09-20,日,3428473.00000000,2074993.00000000,426822.00000000,428964.00000000,88087.00000000,349549.00000000,309923.00000000,306300.00000000,MWh
2019-09-21,日,3308325.00000000,1976583.00000000,416727.00000000,430094.00000000,87014.00000000,339041.00000000,289959.00000000,286449.00000000,MWh
2019-09-22,日,3107965.00000000,1811123.00000000,414105.00000000,423155.00000000,83740.00000000,338135.00000000,262042.00000000,250429.00000000,MWh
2019-09-23,日,3247309.00000000,1929248.00000000,416126.00000000,430945.00000000,83855.00000000,341309.00000000,282509.00000000,281490.00000000,MWh
2019-09-24,日,3305905.00000000,1976794.00000000,408609.00000000,433404.00000000,83145.00000000,343530.00000000,286062.00000000,294107.00000000,MWh
2019-09-25,日,3336768.00000000,1985695.00000000,425846.00000000,440402.00000000,84983.00000000,351810.00000000,289876.00000000,297196.00000000,MWh
2019-09-26,日,3337689.00000000,2001958.00000000,424817.00000000,432086.00000000,85108.00000000,345526.00000000,295266.00000000,298164.00000000,MWh
2019-09-27,日,3349203.00000000,2017960.00000000,424724.00000000,427913.00000000,86621.00000000,343596.00000000,296008.00000000,295101.00000000,MWh
2019-09-28,日,3313092.00000000,1981686.00000000,427947.00000000,427209.00000000,86547.00000000,341124.00000000,286990.00000000,285587.00000000,MWh
2019-09-29,日,3327007.00000000,1998514.00000000,433661.00000000,421472.00000000,86773.00000000,337896.00000000,293963.00000000,291840.00000000,MWh
2019-09-30,日,3210533.00000000,1903510.00000000,429671.00000000,419793.00000000,87792.00000000,324312.00000000,282286.00000000,278967.00000000,MWh
2019-10-01,日,2686359.00000000,1485869.00000000,402407.00000000,396003.00000000,84405.00000000,308338.00000000,237038.00000000,209802.00000000,MWh
2019-10-02,日,2748637.00000000,1523567.00000000,413230.00000000,402496.00000000,85353.00000000,312979.00000000,241582.00000000,205229.00000000,MWh
2019-10-03,日,2915009.00000000,1630306.00000000,429745.00000000,410198.00000000,87186.00000000,317974.00000000,251360.00000000,206125.00000000,MWh
2019-10-04,日,3164925.00000000,1838445.00000000,446381.00000000,419347.00000000,88425.00000000,326262.00000000,267938.00000000,239282.00000000,MWh
2019-10-05,日,3297793.00000000,1956513.00000000,454265.00000000,423716.00000000,88994.00000000,326844.00000000,284231.00000000,259898.00000000,MWh
2019-10-06,日,3265778.00000000,1937206.00000000,449055.00000000,418597.00000000,88065.00000000,329555.00000000,289388.00000000,256711.00000000,MWh
2019-10-07,日,3257115.00000000,1935450.00000000,431520.00000000,424483.00000000,85760.00000000,336442.00000000,285715.00000000,264795.00000000,MWh
2019-10-08,日,3362939.00000000,2044071.00000000,424014.00000000,425227.00000000,87440.00000000,340658.00000000,308296.00000000,298006.00000000,MWh
2019-10-09,日,3368174.00000000,2037397.00000000,425177.00000000,429918.00000000,87255.00000000,345986.00000000,300998.00000000,304871.00000000,MWh
2019-10-10,日,3405695.00000000,2065912.00000000,426118.00000000,429617.00000000,87756.00000000,353279.00000000,306610.00000000,311922.00000000,MWh
2019-10-11,日,3473934.00000000,2131092.00000000,436950.00000000,432867.00000000,89000.00000000,339931.00000000,315189.00000000,314360.00000000,MWh
2019-10-12,日,3483984.00000000,2131514.00000000,434638.00000000,437979.00000000,89291.00000000,346275.00000000,321090.00000000,316195.00000000,MWh
2019-10-13,日,3212494.00000000,1883599.00000000,412667.00000000,434648.00000000,87789.00000000,351713.00000000,277481.00000000,268456.00000000,MWh
2019-10-14,日,3258624.00000000,1941640.00000000,400480.00000000,440835.00000000,86552.00000000,349694.00000000,287135.00000000,285037.00000000,MWh
2019-10-15,日,3234122.00000000,1916158.00000000,404130.00000000,441482.00000000,83051.00000000,352934.00000000,279858.00000000,284130.00000000,MWh
2019-10-16,日,3210685.00000000,1888508.00000000,409142.00000000,435820.00000000,84019.00000000,358529.00000000,274278.00000000,280726.00000000,MWh
