时间,时间维度,南方电网,广东,广西,云南,海南,贵州,指标单位
"2020-03-27	",日,"493637.00000000	","465605.00000000	","28032.00000000	","244554.00000000	","0.00000000	","117472.00000000	","MWh	"
"2020-03-28	",日,"520029.00000000	","490849.00000000	","29180.00000000	","280748.00000000	","0.00000000	","112573.00000000	","MWh	"
"2020-03-29	",日,"478883.00000000	","447156.00000000	","31727.00000000	","215221.00000000	","0.00000000	","138642.00000000	","MWh	"
"2020-03-30	",日,"468139.00000000	","437552.00000000	","30587.00000000	","199975.00000000	","0.00000000	","137486.00000000	","MWh	"
"2020-03-31	",日,"486630.00000000	","457686.00000000	","28944.00000000	","217901.00000000	","0.00000000	","138828.00000000	","MWh	"
"2020-04-01	",日,"484723.00000000	","452328.00000000	","32395.00000000	","236330.00000000	","0.00000000	","137736.00000000	","MWh	"
"2020-04-02	",日,"483660.00000000	","438803.00000000	","44857.00000000	","240400.00000000	","0.00000000	","130670.00000000	","MWh	"
"2020-04-03	",日,"489383.00000000	","445808.00000000	","43575.00000000	","237762.00000000	","0.00000000	","138410.00000000	","MWh	"
"2020-04-04	",日,"334659.00000000	","292349.00000000	","42310.00000000	","118957.00000000	","0.00000000	","104780.00000000	","MWh	"
"2020-04-05	",日,"364890.00000000	","322792.00000000	","42098.00000000	","157335.00000000	","0.00000000	","100925.00000000	","MWh	"
"2020-04-06	",日,"393007.00000000	","363429.00000000	","29578.00000000	","171205.00000000	","0.00000000	","131283.00000000	","MWh	"
"2020-04-07	",日,"396238.00000000	","362057.00000000	","34181.00000000	","172717.00000000	","0.00000000	","126843.00000000	","MWh	"
"2020-04-08	",日,"419597.00000000	","380453.00000000	","39144.00000000	","186786.00000000	","0.00000000	","134692.00000000	","MWh	"
"2020-04-09	",日,"437440.00000000	","393407.00000000	","44033.00000000	","198001.00000000	","0.00000000	","134015.00000000	","MWh	"
"2020-04-10	",日,"446631.00000000	","405842.00000000	","40789.00000000	","200514.00000000	","0.00000000	","136501.00000000	","MWh	"
"2020-04-11	",日,"427669.00000000	","387484.00000000	","40185.00000000	","186722.00000000	","0.00000000	","134540.00000000	","MWh	"
"2020-04-12	",日,"396117.00000000	","353990.00000000	","42127.00000000	","171092.00000000	","0.00000000	","120523.00000000	","MWh	"
"2020-04-13	",日,"413149.00000000	","365795.00000000	","47354.00000000	","172140.00000000	","0.00000000	","126224.00000000	","MWh	"
"2020-04-14	",日,"399769.00000000	","362751.00000000	","37018.00000000	","152517.00000000	","0.00000000	","136998.00000000	","MWh	"
"2020-04-15	",日,"430631.00000000	","388706.00000000	","41925.00000000	","167148.00000000	","0.00000000	","139128.00000000	","MWh	"
"2020-04-16	",日,"433038.00000000	","377749.00000000	","55289.00000000	","163739.00000000	","0.00000000	","126158.00000000	","MWh	"
"2020-04-17	",日,"444954.00000000	","388223.00000000	","56731.00000000	","185613.00000000	","0.00000000	","106243.00000000	","MWh	"
"2020-04-18	",日,"438451.00000000	","384673.00000000	","53778.00000000	","162719.00000000	","0.00000000	","129084.00000000	","MWh	"
"2020-04-19	",日,"400742.00000000	","347721.00000000	","53021.00000000	","140088.00000000	","0.00000000	","108581.00000000	","MWh	"
"2020-04-20	",日,"427550.00000000	","372482.00000000	","55068.00000000	","153449.00000000	","0.00000000	","121500.00000000	","MWh	"
"2020-04-21	",日,"445427.00000000	","393510.00000000	","51917.00000000	","152304.00000000	","0.00000000	","138147.00000000	","MWh	"
"2020-04-22	",日,"449412.00000000	","400185.00000000	","49227.00000000	","151939.00000000	","0.00000000	","137465.00000000	","MWh	"
"2020-04-23	",日,"434103.00000000	","375265.00000000	","58838.00000000	","141523.00000000	","0.00000000	","130367.00000000	","MWh	"
"2020-04-24	",日,"422361.00000000	","366951.00000000	","55410.00000000	","140158.00000000	","0.00000000	","119660.00000000	","MWh	"
"2020-04-25	",日,"420380.00000000	","366984.00000000	","53396.00000000	","142103.00000000	","0.00000000	","119556.00000000	","MWh	"
"2020-04-26	",日,"407551.00000000	","355890.00000000	","51661.00000000	","140044.00000000	","0.00000000	","114679.00000000	","MWh	"
"2020-04-27	",日,"424514.00000000	","377890.00000000	","46624.00000000	","143300.00000000	","0.00000000	","120396.00000000	","MWh	"
"2020-04-28	",日,"429839.00000000	","389365.00000000	","40474.00000000	","141754.00000000	","0.00000000	","126296.00000000	","MWh	"
"2020-04-29	",日,"428892.00000000	","393816.00000000	","35076.00000000	","141645.00000000	","0.00000000	","127792.00000000	","MWh	"
